4892,FINIAL - SAILBOAT FTNETTE     ,98
4893,LAZIO TABLE SET - BAR HEIGHT  ,1998
4894,FINIAL - FLORENTINE FOUNTAIN  ,143
4895,"64.5"" BENCH WITH VERONA LEGS  ",660
4896,FINIAL - LA SPEZIA FTN        ,123
4897,"11"" PINEAPPLE FINIAL          ",123
4898,ALL AMERICAN BENCH - FOOTBALL ,195
4899,DOME BUBBLER FOUNTAINETTE TOP ,63
4901,ALL AMERICAN BENCH - GOLF     ,195
4902,ALL AMERICAN BENCH - BASEBALL ,195
4903,FINIAL -GLOBED FLORENTINE FTN ,123
4904,"13"" PINEAPLE FINIAL           ",165
4906,BALL FINIAL - PLUMBED         ,145
4908,"29"" LAZIO BAR SEAT EACH       ",223
4909,FINIAL - FLAME                ,98
4910,"16"" LION FINIAL - PLUMBED     ",348
4911,"13"" BIRD FINIAL - PLUMBED     ",78
4912,"17"" BIRD FINIAL - PLUMBED     ",130
4913,FINIAL - FLAME BUBBLER        ,55
4914,FINIAL - BUBBLER              ,55
4915,"FINIAL - 12"" RENAULT - PAGE 15",175
4916,"17"" SMALL URN FINIAL          ",85
4917,TOP -FTNETTE LIGHTHOUSE       ,150
4918,"10"" PINEAPPLE FINIAL          ",123
4919,"21"" FRUIT TOPIARY FINIAL      ",118
4920,"32"" FRUIT TOPIARY             ",403
4921,LAZIO CONSOLE TABLE           ,1458
4925,"37"" TIVOLI FINIAL             ",400
4926,FINIAL-PETALPOINT FOUNTAINETTE,98
4927,FINIAL-DRAGONFLY FOUNTAINETTE ,60
4928,FINIAL-BUTTERFLY              ,60
4929,MODULAR END WITH PLANTER      ,380
4930,"13"" PINECONE FINIAL - PLUMBED ",148
4931,MODULAR CONNECTOR WITH PLANTER,473
4932,"16"" MODULAR CORNER W PLANTER  ",473
4933,FINIAL                        ,123
4934,"64"" LAZIO STRAIGHT BENCH      ",695
4935,"24"" CALIFORNIA URN - PAGE 82  ",398
4936,"14"" PINEAPPLE FINIAL - PLUMBED",145
4937,FINIAL BUBBLER                ,118
4938,FINIAL - PETAL LEAF FTN       ,123
4939,F-PINEAPPLE FOUNTAINETTE      ,98
4940,PAGODA FOUNTAIN FINIAL-PAGE143,65
4941,RENAISSANCE BENCH             ,275
4942,FINIAL - FROG FOUNTAINETTE    ,68
4943,CHELSEA CURVED BENCH          ,275
4944,FINIAL - TURTLE FOUNTAINETTE  ,68
4945,CLASSIC CURVED BENCH          ,805
4946,"60"" ACORN LAMP POST           ",943
4948,DBL HNDL ANGEL URN FINIAL-PLMB,460
4950,"12"" CONTEMPORARY ORB-PLMB-PG54",165
4951,"36"" TIKI CHAIR                ",425
4952,"14"" OLD WORLD PINEAPPLE FINIAL",93
4953,"29"" TIKI SEAT                 ",215
4954,"9"" PINEAPPLE FINIAL           ",85
4955,"42"" TIKI TABLE                ",1073
4956,"9"" PLAIN PINEAPPLE FINIAL     ",123
4957,"8"" CORTONA FINIAL             ",165
4958,GLOW BUBBLER FINIAL FOR LIGHT ,55
4959,3 SEAT MOD BENCH W PLANTER    ,2453
4960,TIKI TABLE SET - BAR HEIGHT   ,1915
4962,FAIRY - FOUNTAINETTE 3904     ,93
4963,CLOVER FOUNTAINETTE FINIAL    ,68
4965,FINIAL - SITTING ANGEL        ,93
4966,FLOWER FOUNTAINETTE FINIAL    ,68
4967,FINIAL - SINGING BIRDS        ,93
4969,FINIAL - SHELL GLOW BUBBLER   ,93
4970,"27"" SMALL JUG - PLUMBED       ",330
4971,"35"" MEDIUM JUG - PLUMBED      ",718
4972,"41"" LARGE JUG - PLUMBED       ",853
4974,"10"" FINIAL URN - PLUMBED      ",103
4975,GG PETITE BENCH - IF TEARS COU,203
4976,FINIAL - WISE OLD TREE        ,98
4977,FINIAL - THREE DOVES          ,98
4978,"5"" BOCA HEXAGON FINIAL        ",58
4979,"5"" BOCA ROUND FINIAL -PLUMBED ",58
4980,FINIAL - RIBBON OF TRIBUTE    ,98
4981,FINIAL - GLOW HEX 2 TIER      ,98
4982,"9"" CHELSEA SQUARE FINIAL      ",98
4983,"36"" BISCAYNE URN (PLUMBED)    ",298
4984,ARIA FINIAL - PLUMBED         ,410
4985,"6"" WINDLEY KEY FINIAL (PLUMBED",108
4987,FINIAL - GOOD FORTUNE FROG    ,98
4989,DRIFTWOOD DRIP FINIAL- PLUMBED,143
4990,FINIAL - GOOD FORTUNE DOG     ,93
4991,FINIAL - GOOD FORTUNE CAT     ,93
4992,FINIAL - GOOD FORTUNE DRAG    ,93
4993,"19"" LOG FINIAL - PLUMBED      ",143
4994,FINIAL - FROG TRIO            ,118
4995,"8"" DRIP FINIAL - PLUMBED      ",153
4996,"14"" FINIAL - CHARLOTTE FTN    ",165
4997,FINIAL - ROSE                 ,93
4998,"6"" BALL FINIAL (PLUMBED)      ",58
5005,SMALL PAGODA                  ,95
5006,"36"" ASIAN PATHWAY LAMP        ",250
5009,"29"" PEACEFUL GARDEN ORB       ",540
5010,"29"" JASMINE PAGODA            ",280
5020,MEDIUM PAGODA                 ,135
5025,"17"" BUDDHA                    ",150
5030,"13"" BUDDHA                    ",93
5031,"36"" SMILING GARDEN ORB        ",148
5035,FLAT TOP PAGODA               ,135
5040,WELCOME DRAGONS               ,168
5041,NESCO                         ,250
5042,LIL DRAGON - PLAYING BALL     ,58
5043,LIL DRAGON - EATING APPLE     ,58
5044,LIL DRAGON - LADYBUG          ,58
5045,REXY                          ,150
5046,WINSLOW                       ,150
5047,LIL DRAGON - PEEK A BOO       ,58
5048,LIL DRAGON - FLIP             ,58
5049,LIL DRAGON - DREAMER          ,58
5050,LANTERN                       ,210
5051,LIL DRAGON - HATCHING CURLEY  ,68
5052,LIL DRAGON - HATCHING PEEP    ,68
5055,SWEET PEA                     ,150
5056,WELCOME FRIENDS DRAGONS       ,118
5057,LIL DRAGON - BUTTERFLY        ,58
5058,LIL DRAGON HATCHING PERKY     ,58
5060,WINKLE                        ,150
5061,FLO                           ,85
5062,STERLING WOODS-GUARDIAN SWORD ,165
5065,JAPANESE LANTERN              ,320
5066,LIL DRAGON HATCHING WINKS     ,58
5070,TANDY                         ,150
5071,GREENBANK                     ,728
5072,STERLING WOODS-GUARDIAN SPEAR ,165
5075,TREATS                        ,150
5076,BATSTO                        ,258
5077,LIL DRAGON - REXY             ,58
5078,LIL DRAGON - PEACE SIGN       ,58
5079,LIL DRAGON - HEART            ,58
5080,CANTILEVERED LANTERN          ,375
5081,WOODSIE DRAGON - REXY         ,150
5082,WOODSIE DRAGON - LIL REXY     ,58
5083,WOODSIE DRAGON - GRINSEY      ,58
5084,WOODSIE DRAGON - LADY BUG     ,58
5085,TIMBLE                        ,150
5086,HAMM                          ,150
5087,WOODSIE DRAGON - TIMBLE       ,150
5088,WOODSIE DRAGON - SNOOZE       ,58
5089,WOODSIE DRAGON - SWEET PEA    ,150
5090,GRINSEY                       ,58
5091,SPOILED                       ,150
5095,LARGE PAGODA                  ,205
5115,MOHNA                         ,58
5116,SWEETWATER PALS               ,150
5120,SNOOZE                        ,58
5121,SPRING FEVER                  ,150
5125,EXTRA LARGE PAGODA            ,423
5130,"18"" GARGOYLE - JERSEY DEVIL   ",100
5135,"19"" VULTURE                   ",100
5140,SMALL DRAGON                  ,123
5145,ASIAN CHILD SITTING - BOY     ,123
5150,ASIAN CHILD SITTING - GIRL    ,123
5155,DRAGON                        ,270
5160,LIU PANG                      ,308
5165,LI SSU                        ,308
5175,HAN KAO TSU                   ,308
5180,CHAO KAO                      ,308
5190,"22"" MARTIAL ARTS - KICKING    ",320
5195,"30"" CONFUSCIOUS               ",255
5200,SMALL FOO DOG - RIGHT         ,63
5205,"20"" LARGE FOO DOG - RIGHT     ",248
5210,"20"" LARGE FOO DOG - LEFT      ",248
5215,SMALL FOO DOG - LEFT          ,63
5230,SMALL GARGOYLE EATING         ,63
5245,VULTURE                       ,63
5250,"48"" PAGODA PATH LAMP          ",338
5255,"64"" PAGODA LAMP               ",593
5260,BAT                           ,88
5265,"27"" BAMBOO PAGODA             ",210
5270,"35"" BAMBOO PAGODA             ",455
5275,JERSEY DEVIL GARGOYLE         ,63
5285,"35"" LAUGHING HOI TOI          ",440
5290,WINGED GARGOYLE               ,123
5295,"28""SITTING QWAN YIN ON LOTUS F",323
5300,"35""STANDING QWAN YIN W/URN-PLM",323
5301,"24"" SLENDER ASIAN MAN         ",60
5302,FOO DOG WITH FLORAL ACCENTS   ,63
5303,"24"" SLENDER ASIAN WOMAN       ",60
5305,GARGOYLE                      ,160
5306,"18"" ZHANGBI PAGODA            ",135
5307,"26"" SM CANTILEVERED LANTERN   ",255
5308,"22"" ZHANGBI PAGODA            ",205
5309,"20"" QUAN YIN BUST             ",160
5310,"30"" ZHANGBI PAGODA            ",358
5311,"7"" LAUGHING HOI TOI FACE      ",45
5312,"7"" BUDDHA FACE                ",45
5313,LAUGHING HOI TOI FACE         ,175
5314,BUDDHA FACE                   ,175
5315,FIRE DRAGON                   ,160
5320,BUDDHA WITH LANTERN           ,148
5325,"38"" ASIAN FARMER              ",320
5335,"18"" SITTING HOI TOI           ",210
5340,"42"" TWO TIER BAMBOO PAGODA    ",540
5345,"30"" SQUARE PAGODA             ",455
5350,FERTILITY GOD                 ,123
5355,"61"" FOOT BRIDGE               ",763
5356,GARGOYLE BUST - RIGHT         ,123
5358,GARGOYLE BUST - LEFT          ,123
5359,SMALL SITTING ELF             ,108
5360,"36"" ASIAN SCHOLAR WOMAN       ",338
5361,STERLING WOODS - GOBLIN GUARD ,163
5362,STERLING WOODS - SILENT CREEP ,258
5363,STERLING WOODS-GOBLIN GUARD SW,163
5364,STERLING WOODS - FEARFUL CREEP,250
5365,"14"" THINKING GARGOYLE         ",118
5366,GARGOYLE WITH BANDED SHIELD RT,183
5367,SITTING ELF (LOG NOT INCLUDED),153
5368,"14"" LISTENING GARGOYLE        ",118
5369,GARGOYLE WITH SHIELD - LEFT   ,183
5370,"27"" SQUATTED GARGOYLE         ",290
5371,"14"" SHY SITTING GARGOYLE      ",143
5372,LAYING JONAS GARGOYLE         ,108
5373,NAPPING ELF(LOG NOT INCLUDED) ,153
5374,SITTING JONAS GARGOYLE        ,148
5375,"23"" SILENCE GARGOYLE          ",313
5376,"23"" KNEELING GARGOYLE         ",300
5377,"27"" GRIFFIN                   ",375
5378,"19"" LAUGHING HOI TOI          ",118
5379,"6"" SITTING HOI TOI            ",60
5381,"9"" SITTING HOI TOI            ",85
5382,"14"" LAUGHING HOI TOI          ",93
5383,"26"" THINKING GARGOYLE         ",310
5384,OLLIE OGRE                    ,163
5385,"25"" POINTED EAR GARGOYLE      ",313
5386,ORSON OGRE                    ,163
5387,"26"" CROUCHING GARGOYLE        ",190
5390,"24"" CURLED HORN GARGOYLE      ",313
5395,"38"" STANDING HOI TOI          ",440
5400,"36"" STANDING SCHOLAR MAN      ",338
5401,"7"" FEMALE FACE                ",45
5403,"7"" CHERUB FACE                ",45
5404,"37"" INUKSUK                   ",413
5405,"41"" GARGOYLE AT COLUMN        ",428
5411,ASIAN FACE                    ,175
5412,"7"" EASTER ISLAND FACE         ",45
5413,WEAVED AFRICAN FACE           ,175
5414,"50"" TIKI POST WITH TONGUE OUT ",290
5415,"25"" EASTER ISLAND GOD         ",270
5416,EASTER ISLAND FACE            ,175
5417,"36"" EASTER ISLAND GOD         ",443
5418,"64"" TIKI POST                 ",388
5419,"50"" TIKI POST                 ",290
5420,"28"" SUMO                      ",338
5425,"26"" ROUND STONE PAGODA        ",250
5430,"30"" SQUARE STONE PAGODA       ",368
5435,"42"" STONE PAGODA              ",445
5440,ORIENTAL GIRL WITH DISH-PLUMBD,160
5445,"28"" JASMINE PAGODA            ",293
5450,"23"" FUSION PAGODA             ",293
5455,STANDING KWAN YIN             ,265
5460,SMALL HOI TOI                 ,113
5465,"54"" ARCHED PAGODA             ",565
5470,SITTING KWAN YIN              ,375
5472,GRIFFIN                       ,368
5475,LARGE BAT - PLUMBED           ,160
5490,"31"" GARGOYLE ON GLOBE         ",413
5500,"26"" GARGOYLE ON GLOBE         ",303
5534,"18"" TIKI -  PINEAPPLE         ",80
5536,"18"" TIKI - ISLAND             ",80
5537,"18"" TIKI - BRAIDED BEARD      ",80
5565,"30"" ASIAN MAN FARMING         ",218
5570,"29"" ASIAN WOMAN FARMING       ",218
5575,"27"" STANDING HOI TOI          ",290
5580,"25"" GARGOYLE ON CORBEL        ",563
5585,"11"" BAT                       ",75
5590,"20"" SITTING ORNTAL MAN FISHING",175
5595,"19""SITTING ORNTAL WOMAN W/BASK",175
5704,"7"" DOG FACE                   ",45
5705,ROCK WALL PIECE - PAGE 133    ,460
5706,WALL PIECE - TWILIGHT FTN     ,1680
5707,"7"" BIRD FACE                  ",45
5708,WALL PIECE - ARCH FOUNTAIN    ,1680
5709,"7"" CAT FACE                   ",45
5711,WALL PIECE - TIVOLI FOUNTAIN  ,1365
5712,"36"" ISLAND TIKI FACE          ",270
5713,"36"" LAUGHING TONGUE TIKI FACE ",270
5715,"34"" HEBE RELIEF - PLUMBED     ",180
5716,ASAIN STONE WORK FTN-FINIAL   ,500
5717,"36"" PINEAPPLE TIKI FACE       ",270
5718,"7"" LAUGHING GARDEN FACE       ",45
5719,WALL - TORUSSO ARCH WALL FTN  ,665
5721,"WALL - 54"" TORUSSO ARCH FTN   ",1255
5722,"20"" LAUGHING GARDEN FACE      ",183
5724,WALL PIECE-GRANDESSA WALL FTN ,1520
5726,FORTUNA WALL PIECE            ,398
5729,LAVEEN WALL PIECE             ,398
5730,LARGE LION FACE               ,93
5731,CONTEMPORY WATERFALL WALL PCE ,473
5734,WALL PIECE - PLUMBED          ,840
5736,"72"" CHERUB WALL PIECE         ",1520
5739,AZUSA URN WALL FINIAL -PLUMBED,958
5741,"43"" GRANDESSA ARCH WALL PIECE ",1318
5744,"20"" LION PLAQUE - PLUMBED     ",155
5745,"11"" LION HEAD PLAQUE - PLUMBED",78
5765,CHERUB W GRAPES WALL PIECE    ,530
5775,ATHENIAN WALL SCULPTURE       ,98
5780,LONG DEVIL HLDG OUT TONGUE-PLM,83
5795,UNIVERSITY OF PA GARGOYLE     ,118
5800,SMALL BACCHUS                 ,78
5805,GEORGETOWN GARGOYLE           ,98
5815,PINE STREET GARGOYLE          ,118
5820,WEST END GARGOYLE             ,118
5825,FEDERAL TRIANGLE GARGOYLE     ,98
5830,UNIVERSITY OF PA JESTER       ,105
5840,JOKER                         ,78
5855,UNIV OF PA GARGOYLE READING   ,105
5865,UNIV OF PA THEATER GARGOYLES  ,105
5875,UNIV OF PA MUSICAL GARGOYLE   ,105
5880,NORTH WIND                    ,78
5885,FLORAL GDN FTN WALL PIECE-PLMB,413
5900,LARGE SUN                     ,153
5905,KOI GARDEN FTN WALL PIECE-PLMB,393
5910,DOLPHIN WALL PIECE - PLUMBED  ,90
5915,STONE GDN FTN W/SPGT WALL-PLMB,530
5920,COTTAGE GDN FTN WALL PIECE-PLM,820
5925,IVY GDN WALL PIECE - PLMB     ,1208
5930,CRETE GRDN FTN WALL PIECE-PLMB,870
5935,STONE GRDN FTN WALL PIECE-PLMB,463
5940,CRESCENT MOON                 ,75
5950,GARDEN PSALM PLAQUE           ,98
5960,CHERUB POCKET PLANTER         ,83
5965,FULL MOON                     ,140
5975,MONTH OF MAY PLAQUE           ,98
5980,KISS OF THE SUN PLAQUE        ,98
5990,LION FINIAL WALL PIECE - PLMB ,500
5995,SUN                           ,75
6011,"18"" PETRUZZI PLANTER          ",240
6012,"24"" PETRUZZI BOX PLANTER      ",480
6013,"27"" PETRUZZI PLANTER          ",640
6014,SQUARE LIMONE PLANTER         ,108
6015,"12"" JASMINE HANDLED PLANTER   ",283
6016,"20"" JASMINE HANDLED PLANTER   ",350
6017,"26"" JASMINE HANDLED PLANTER   ",525
6018,"20"" ROUND GATSBY PLANTER      ",310
6019,"30"" ROUND GATSBY PLANTER      ",600
6020,"30"" DOUBLE HANDLED KETTLE URN ",618
6021,"22"" PINOT URN                 ",305
6022,ROUND SCALLOP SHELL PLANTER   ,290
6023,"30"" HOLLAND MORNING URN       ",405
6024,"20"" SONOMA URN                ",298
6025,"19"" SONOMA PLANTER            ",333
6026,SMALL CATTAIL PLANTER         ,170
6027,LARGE CATTAIL PLANTER         ,333
6031,"21"" LION HEAD URN - PLUMBED   ",570
6034,"28"" FLORA URN                 ",503
6035,URN - PETAL FOUNTAIN          ,373
6037,SHOE SENSE PLANTER            ,90
6038,"23"" PETAL POOL FOUNTAIN URN   ",153
6039,"11"" DOUBLE LINE COTTAGE PLTER ",85
6040,"26"" POZZILLI URN              ",675
6041,"23"" SQUARE BARBARO URN        ",165
6042,"13"" HARVEST BRANCH PLANTER    ",103
6043,OBLONG COTTAGE PLANTER        ,75
6044,"16"" HARVEST BRANCH PLANTER    ",103
6045,"13"" COTTAGE NOTCH PLANTER     ",103
6046,"10"" COTTAGE PLANTER           ",83
6047,"15"" FOOTED TERRACE PLANTER    ",90
6048,"14"" VILLAGE PLANTER           ",90
6049,"18"" TERRACE PLANTER           ",113
6050,"17"" X 37"" URBAN ROUND PLANTER ",760
6051,"17"" THUMB PRINT COTTAGE PLTR  ",110
6052,"14"" SQUARE COTTAGE PLANTER    ",105
6053,"12"" FOOTED TERRACE PLANTER    ",90
6054,"15"" PLAIN BAND URN            ",198
6055,"17"" X 48"" URBAN ROUND PLANTER ",1138
6056,LARGE SHOE SENSE PLANTER      ,123
6058,"19"" WEAVED HANDLED PLANTER    ",313
6059,"29"" LION HEAD URN             ",333
6061,"9"" RATTAN WEAVE BOX PLANTER   ",280
6062,"20"" ROUND RONDEL PLANTER      ",333
6063,"15"" VERONA URN                ",313
6064,"25"" CAPRICE URN               ",258
6065,"30"" X 48"" URBAN ROUND PLANTER ",1723
6066,"24"" PAGNANI PEDESTAL PLANTER  ",535
6067,"34"" PAGNANI PEDESTAL PLANTER  ",500
6068,"44"" PAGNANI PEDESTAL PLANTER  ",405
6069,"24"" BEL AIR URN               ",328
6071,"30"" PAGNANI PLANTER           ",388
6074,"27"" BEL AIR URN               ",760
6075,"25"" LOW BOWL URN              ",313
6076,"20"" BEL AIR URN               ",293
6077,"26"" CASTELLINI URN            ",525
6080,"37"" LOW BOWL URN              ",760
6085,"30"" X 38"" URBAN ROUND PLANTER ",1210
6095,"48"" LOW BOWL URN              ",1123
6105,"27"" URBAN BOX PLANTER         ",625
6115,"39"" URBAN BOX PLANTER         ",1383
6120,"25"" CENTO URN                 ",303
6125,"32"" CENTO URN                 ",650
6130,"40"" CENTO URN                 ",780
6135,"4.5"" RISER                    ",25
6140,ROUND BASKET WEAVED POT       ,100
6145,"23"" SAVONA URN                ",350
6150,"24"" WEAVED BOX                ",100
6155,"16"" SAVONA URN                ",225
6160,SMALL GRECIAN URN             ,68
6165,"26"" PERICONE URN              ",525
6170,MEDIUM GRECIAN URN            ,93
6175,"19"" DOLAN LOBED PLANTER       ",253
6180,LARGE GRECIAN URN             ,140
6185,"19"" EGG & DART URN            ",218
6190,EXTRA LARGE GRECIAN URN       ,283
6195,2X GRECIAN URN                ,400
6200,GRAPE URN                     ,108
6205,"16"" ROUND GARLAND PLANTER     ",283
6210,ROMAN URN                     ,105
6215,"13"" IMPERIAL OVAL PLANTER     ",158
6220,SMALL EMPIRE URN              ,83
6225,"15"" ROUND RONDEL PLANTER      ",145
6235,"16"" ROUNDFLOWER WEAVED PLANTER",283
6240,"13"" ROUND GARLAND PLANTER     ",93
6245,ROUND DAMICO GARLAND PLANTER  ,253
6250,GARLAND PLANTER               ,113
6255,"15"" ROUND GARLAND PLANTER     ",175
6260,"18"" EGG & DART FLUTED PLANTER ",253
6265,"14"" EGG & DART FLUTED PLANTER ",145
6270,"24"" EGG & DART URN            ",373
6273,"29"" GARLAND & RIBBON URN      ",503
6275,"35"" BRAIDED MEDALL HANDLED URN",458
6280,"28"" FLEUR DE LIS URN          ",455
6285,"19"" ROUND FLEUR DE LIS PLANTER",308
6290,"18"" MALIBU GRASS PLANTER      ",230
6295,"26"" MALIBU GRASS PLANTER      ",360
6300,"24"" RUSTIC BOX PLANTER        ",188
6305,"23"" LAZIO JAR                 ",283
6310,"29"" LAZIO JAR                 ",443
6315,"40"" LAZIO JAR                 ",638
6320,"18"" BELLA SERRA URN           ",203
6325,"18"" JUBILEE URN               ",203
6330,"18"" BELLA SERRA PLANTER       ",290
6335,"18"" JUBILEE PLANTER           ",290
6345,"11"" DEUCE COUPE PLANTER       ",223
6350,"16"" MODULAR PLANTER           ",290
6355,"25"" AZUSA ROUND PLANTER       ",568
6360,"17"" AZUSA ROUND PLANTER       ",268
6365,"20"" VAIL GOBLET URN           ",213
6370,LARGE ANGEL BOX PLANTER       ,105
6372,"16"" ROUND SALVATORE CHERUB PLT",170
6380,ANGEL BOX PLANTER             ,93
6385,"26"" VAIL GOBLET URN           ",373
6390,SHELL BOX PLANTER             ,105
6395,"35"" VAIL GOBLET URN           ",643
6400,LARGE SHELL BOX PLANTER       ,150
6405,"26"" BELLA SERRA URN           ",373
6415,"26"" BELLA SERRA PLANTER       ",650
6420,SMALL NORMANDY PLANTER        ,93
6425,EXTRA LARGE NORMANDY PLANTER  ,308
6430,LARGE NORMANDY PLANTER        ,148
6435,"26"" JUBILEE URN               ",373
6445,"36"" SQUARE LOW BOWL PLANTER   ",410
6455,"30"" SQUARE LOW BOWL PLANTER   ",223
6460,SMALL LEAF URN                ,118
6465,"24"" SQUARE LOW BOWL PLANTER   ",123
6475,"26"" JUBILEE PLANTER           ",650
6485,"28"" CLAIRISSE URN             ",373
6495,"42"" CLAIRISSE URN             ",820
6500,"25"" SONOMA PLANTER            ",190
6501,"15"" SONOMA PLANTER            ",118
6505,"24"" SQUARE SONOMA PLANTER     ",280
6506,"42"" SONOMA PLANTER            ",280
6507,"18"" JUBILEE BOX PLANTER       ",288
6508,"48"" JUBILEE BOX PLANTER       ",650
6509,"10"" CAMBRIDGE ROUND PLANTER   ",55
6510,"13"" ROUND VINE PLANTER        ",93
6511,"12"" CAMBRIDGE ROUND PLANTER   ",85
6512,"14"" CAMBRIDGE ROUND PLANTER   ",113
6513,"17"" CAMBRIDGE ROUND PLANTER   ",150
6514,"18"" CAMBRIDGE ROUND PLANTER   ",223
6516,"21"" CAMBRIDGE ROUND PLANTER   ",288
6517,"24"" CAMBRIDGE ROUND PLANTER   ",460
6518,"29"" CAMBRIDGE ROUND PLANTER   ",618
6519,"21"" ROUND CHESIRE URN         ",203
6520,LARGE EMPIRE URN              ,230
6521,"29"" ROUND CHESIRE URN         ",373
6522,"36"" ROUND CHESIRE URN         ",573
6523,"21"" LOW FUNNELED PLANTER      ",108
6524,"26"" LOW FUNNELED PLANTER      ",185
6525,LARGE ROMAN URN               ,218
6526,"16"" BUST PLANTER - MAN        ",128
6527,"33"" LOW FUNNELED PLANTER      ",248
6528,"24"" PETRUZZI URN              ",270
6529,"32"" PETRUZZI URN              ",350
6530,ROUND DART PLANTER            ,213
6531,"16"" BUST PLANTER - WOMAN      ",128
6532,"24"" TERRACE URN               ",270
6533,"32"" TERRACE URN               ",350
6535,"18""DOUBLE RIM SQUARE BOX PLNTR",195
6540,"24"" DOUBLE RIM SQ BOX PLANTER ",468
6541,"18"" PRINCIPESSA URN           ",290
6545,"21"" ROUND GARLAND PLANTER     ",388
6547,SQUARE HANDLED BASKET         ,170
6551,LARGE HANDLED BASKET          ,223
6556,LARGE TULIP VASE              ,545
6559,FLUTED ROMAN URN              ,288
6560,"28"" ROUND WINDSOR URN         ",638
6561,"14"" ROUND WINDSOR URN         ",183
6562,"28"" WINDSOR POINT URN         ",638
6563,"14"" WINDSOR POINT URN         ",183
6564,"28"" SQUARE WINDSOR PLANTER    ",638
6565,"15"" SQUARE WINDSOR PLANTER    ",183
6571,SMALL LOW BOWL PLANTER        ,105
6572,MEDIUM LOW BOWL PLANTER       ,180
6573,LARGE LOW BOWL PLANTER        ,230
6577,SMALL HANDLED BASKET          ,140
6578,SMALL VICTORIAN BASKET        ,150
6579,LARGE VICTORIAN BASKET        ,285
6580,LAYERED LEAF URN              ,268
6583,"14"" SQUARE WICKER PLANTER     ",118
6585,"24"" WICKER BOX PLANTER        ",190
6586,"42"" WICKER BOX PLANTER        ",280
6605,SMALL LAYERED LEAF URN        ,140
6610,"14"" BELLE FLORA ROUND PLANTER ",180
6625,"34"" ANGEL BOX PLANTER         ",180
6635,"13"" BELLE FLORA ROUND PLANTER ",100
6650,"17"" BELLE FLORA ROUND PLANTER ",265
6655,"21"" BELLE FLORA ROUND PLANTER ",405
6660,"19"" FOOTED GAELIC PLANTER     ",288
6665,"24"" FOOTED GAELIC PLANTER     ",465
6670,"33"" FOOTED GAELIC PLANTER     ",650
6685,"13"" WEAVED ROUND PLANTER      ",93
6690,"14"" WEAVED ROUND PLANTER      ",170
6695,"17"" WEAVED ROUND PLANTER      ",253
6700,"21"" WEAVED ROUND PLANTER      ",388
6710,"17"" ROUND GARLAND PLANTER     ",253
6715,"14"" ROUND GARLAND PLANTER     ",170
6725,"30"" ROUND PLANTER             ",1208
6726,"7"" ROUND VINE PLANTER         ",53
6727,"14"" ROUND VINE PLANTER        ",170
6728,"17"" ROUND VINE PLANTER        ",253
6729,"21"" ROUND VINE PLANTER        ",388
6755,"30"" SQUARE PLANTER            ",1208
6770,"16"" SQUARE PLANTER            ",215
6775,"25"" SQUARE PLANTER            ",468
6785,"15"" MARTIN URN                ",143
6795,"13"" FLUTED URN                ",118
6800,"48"" DOUBLE RIM BOX PLANTER    ",280
6825,"24"" DOUBLE RIM BOX PLANTER    ",190
6860,"43"" FANCY URN                 ",1740
6865,"72"" DOUBLE RIM BOX PLANTER    ",493
6870,"24"" FANCY URN                 ",445
6875,"33"" DOUBLE RIM BOX PLANTER    ",493
6910,"60"" DOUBLE RIM BOX PLANTER    ",818
6920,"36"" CALIFORNIA URN            ",490
6925,"33"" EGG & DART URN ON PEDESTAL",298
6930,HEART SWAN PLANTER - LEFT     ,213
6935,HEART SWAN PLANTER - RIGHT    ,213
6940,"15"" BASIN PLANTER WITH FEET   ",213
6945,"14"" FLORENCE URN              ",158
6946,"16"" CAPRI URN                 ",288
6947,"30"" ROUND LINED PLANTER       ",660
6948,"28"" TASSEL & GARLAND URN      ",503
6949,"16"" MILANO URN                ",198
6950,CHERUB W/VASE AND PED - LEFT  ,600
6951,"22"" MILANO URN                ",405
6952,"20"" EGG & DART MILANO PLANTER ",388
6953,"24"" EGG & DART MILANO URN     ",380
6954,"22"" EGG & DART SWAG PLANTER   ",413
6955,CHERUB W/VASE AND PED - RIGHT ,600
6956,"34"" ROMAN GODS URN            ",605
6957,"48""SALVATORE CHERUB BOX PLANTR",465
6958,"22"" EGG & DART SCROLL PLANTER ",388
6959,"39"" CONSTANTINE URN           ",645
6960,"34"" VENETIAN URN              ",605
6961,"33"" EGG & DART SWAG URN       ",645
6962,"24"" SEASHELL URN              ",303
6963,"25"" ABRUZZI URN               ",488
6966,"29"" HARVEST URN               ",733
6967,"22"" MILANO VASE               ",288
6968,"34"" NORTHWIND URN             ",645
6969,"32"" CELANO CHERUB BOX PLANTER ",725
6970,VIKING URN                    ,205
6971,"35"" BEADED URN                ",893
6974,"48"" CELANO CHERUB BOX PLANTER ",875
6975,"27"" BUST PLANTER - DAVID      ",388
6976,"28"" DOUBLE HANDLED VERONA URN ",488
6977,"36"" DOUBLE HANDLED VERONA URN ",730
6978,"32"" GRECIAN LEAF URN          ",715
6979,"36"" SCROLL LEAF URN           ",763
6980,"27"" BUST PLANTER - GODDESS    ",388
6981,"23"" EGG & DART URN            ",288
6982,"28"" DBL HANDLED FLORENTINE URN",413
6983,"24"" FERN LEAF URN             ",333
6984,"45"" DOUBLE COLISEUM URN       ",833
6988,"32"" EGG & DART LEAF URN       ",715
